2026-05-12 13:29:19 | score=85
2026-05-12 13:29:19 | score=85
2026-05-12 13:29:19 | score=85
2026-05-12 13:30:04 | score=41
2026-05-12 13:30:04 | score=48
2026-05-12 13:30:04 | score=69
2026-05-14 02:06:56 | score=5
2026-05-14 02:06:56 | score=6
2026-05-14 02:06:56 | score=45
2026-05-14 02:06:56 | score=53
2026-05-14 02:06:56 | score=54
2026-05-14 02:06:56 | score=73
2026-05-14 02:06:56 | score=27
2026-05-14 02:06:56 | score=92
2026-05-14 02:06:56 | score=54
2026-05-14 02:06:56 | score=8
2026-05-14 02:06:56 | score=75
2026-05-14 02:06:56 | score=18
2026-05-14 02:06:56 | score=34
2026-05-14 02:06:56 | score=47
2026-05-14 02:06:56 | score=16
2026-05-14 02:06:56 | score=74
2026-05-14 02:06:56 | score=18
2026-05-14 02:06:56 | score=35
2026-05-14 02:06:56 | score=80
2026-05-14 02:06:56 | score=10
2026-05-14 02:06:56 | score=50
2026-05-14 02:06:56 | score=55
2026-05-14 02:06:56 | score=76
2026-05-14 02:06:56 | score=40
2026-05-14 02:06:56 | score=1
2026-05-14 02:06:56 | score=83
2026-05-14 02:06:56 | score=30
2026-05-14 02:06:56 | score=77
2026-05-14 02:06:56 | score=85
2026-05-14 02:06:56 | score=50
2026-05-14 02:06:56 | score=78
2026-05-14 02:06:56 | score=38
2026-05-14 02:06:56 | score=14
2026-05-14 02:06:56 | score=33
2026-05-14 02:06:56 | score=4
2026-05-14 02:06:56 | score=42
2026-05-14 02:06:56 | score=93
2026-05-14 02:06:56 | score=35
2026-05-14 02:06:56 | score=45
2026-05-14 02:06:56 | score=95
2026-05-14 02:06:56 | score=46
2026-05-14 02:06:56 | score=12
2026-05-14 02:06:56 | score=100
2026-05-14 02:06:56 | score=76
2026-05-14 02:06:56 | score=29
2026-05-14 02:06:56 | score=30
2026-05-14 02:06:56 | score=24
2026-05-14 02:06:56 | score=87
2026-05-14 02:06:56 | score=23
2026-05-14 02:06:56 | score=6
2026-05-14 02:06:56 | score=46
2026-05-14 02:06:56 | score=29
2026-05-14 02:06:56 | score=39
2026-05-14 02:06:56 | score=32
2026-05-14 02:06:56 | score=88
2026-05-14 02:06:56 | score=30
2026-05-14 02:06:56 | score=40
2026-05-14 02:06:56 | score=92
2026-05-14 02:06:56 | score=50
2026-05-14 02:06:56 | score=73
2026-05-14 02:06:56 | score=0
2026-05-14 02:06:56 | score=98
2026-05-14 02:06:56 | score=95
2026-05-14 02:06:56 | score=13
2026-05-14 02:06:56 | score=83
2026-05-14 02:06:56 | score=92
2026-05-14 02:06:56 | score=86
2026-05-14 02:06:56 | score=12
2026-05-14 02:06:56 | score=69
2026-05-14 02:06:56 | score=6
2026-05-14 02:06:56 | score=66
2026-05-14 02:06:56 | score=38
2026-05-14 02:06:56 | score=2
2026-05-14 02:06:56 | score=16
2026-05-14 02:06:56 | score=78
2026-05-14 02:06:56 | score=86
2026-05-14 02:06:56 | score=98
2026-05-14 02:06:56 | score=92
2026-05-14 02:06:56 | score=98
2026-05-14 02:06:56 | score=60
2026-05-14 02:06:56 | score=73
2026-05-14 02:06:56 | score=0
2026-05-14 02:06:56 | score=29
2026-05-14 02:06:56 | score=67
2026-05-14 02:06:56 | score=41
2026-05-14 02:06:56 | score=0
2026-05-14 02:06:56 | score=73
2026-05-14 02:06:56 | score=54
2026-05-14 02:06:56 | score=49
2026-05-14 02:06:56 | score=31
2026-05-14 02:06:56 | score=59
2026-05-14 02:06:56 | score=57
2026-05-14 02:06:56 | score=58
2026-05-14 02:06:56 | score=31
2026-05-14 02:06:56 | score=80
2026-05-14 02:06:56 | score=60
2026-05-14 02:06:56 | score=22
2026-05-14 02:06:56 | score=44
2026-05-14 02:06:56 | score=50
2026-05-14 02:06:56 | score=17
2026-05-14 02:06:56 | score=8
2026-05-14 02:06:56 | score=39
2026-05-14 02:06:56 | score=83
2026-05-14 02:06:56 | score=33
2026-05-14 02:06:56 | score=81
2026-05-14 02:06:56 | score=82
2026-05-14 02:06:56 | score=0
2026-05-14 02:06:56 | score=65
2026-05-14 02:06:56 | score=80
2026-05-14 02:06:56 | score=89
2026-05-14 02:06:56 | score=72
2026-05-14 02:06:56 | score=23
2026-05-14 02:06:56 | score=48
2026-05-14 02:06:56 | score=45
2026-05-14 02:06:56 | score=0
2026-05-14 02:06:56 | score=85
2026-05-14 02:06:56 | score=10
2026-05-14 02:06:56 | score=10
2026-05-14 02:06:56 | score=40
2026-05-14 02:06:56 | score=48
2026-05-14 02:06:56 | score=87
2026-05-14 02:06:56 | score=61
2026-05-14 02:06:56 | score=93
2026-05-14 02:06:56 | score=11
2026-05-14 02:06:56 | score=26
2026-05-14 02:06:56 | score=69
2026-05-14 02:06:56 | score=3
2026-05-14 02:06:56 | score=32
2026-05-14 02:06:56 | score=39
2026-05-14 02:06:56 | score=1
